week;indicator;inc;inc_low;inc_up;inc100;inc100_low;inc100_up;geo_insee;geo_name
201227;3;0;0;0;0;0;0;41;LORRAINE
201227;3;0;0;0;0;0;0;73;MIDI-PYRENEES
201227;3;0;0;0;0;0;0;31;NORD-PAS-DE-CALAIS
201227;3;0;0;0;0;0;0;52;PAYS-DE-LA-LOIRE
201227;3;0;0;0;0;0;0;22;PICARDIE
201227;3;0;0;0;0;0;0;54;POITOU-CHARENTES
201227;3;114;0;562;2;0;11;93;PROVENCE-ALPES-COTE-D-AZUR
201227;3;1434;0;3392;12;0;29;11;ILE-DE-FRANCE
201227;3;1163;0;2700;19;0;44;82;RHONE-ALPES
201227;3;-;;;-;;;0;OUTRE-MER
201226;3;170;0;836;9;0;45;42;ALSACE
201226;3;0;0;0;0;0;0;72;AQUITAINE
201226;3;95;0;254;7;0;18;83;AUVERGNE
201226;3;0;0;0;0;0;0;25;BASSE-NORMANDIE
201226;3;0;0;0;0;0;0;26;BOURGOGNE
201226;3;1853;0;4279;57;0;132;53;BRETAGNE
201226;3;0;0;0;0;0;0;24;CENTRE
201226;3;0;0;0;0;0;0;21;CHAMPAGNE-ARDENNE
201226;3;14;0;43;5;0;14;94;CORSE
201226;3;314;0;743;26;0;62;43;FRANCHE-COMTE
201226;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
201226;3;1507;0;3812;57;0;144;91;LANGUEDOC-ROUSSILLON
201226;3;0;0;0;0;0;0;74;LIMOUSIN
201226;3;0;0;0;0;0;0;41;LORRAINE
201226;3;0;0;0;0;0;0;73;MIDI-PYRENEES
201226;3;1355;0;4011;33;0;98;31;NORD-PAS-DE-CALAIS
201226;3;0;0;0;0;0;0;52;PAYS-DE-LA-LOIRE
201226;3;0;0;0;0;0;0;22;PICARDIE
201226;3;0;0;0;0;0;0;54;POITOU-CHARENTES
201226;3;0;0;0;0;0;0;93;PROVENCE-ALPES-COTE-D-AZUR
201226;3;317;0;1035;3;0;9;11;ILE-DE-FRANCE
201226;3;228;0;675;4;0;11;82;RHONE-ALPES
201226;3;-;;;-;;;0;OUTRE-MER
201225;3;277;0;989;15;0;53;42;ALSACE
201225;3;0;0;0;0;0;0;72;AQUITAINE
201225;3;47;0;170;3;0;12;83;AUVERGNE
201225;3;0;0;0;0;0;0;25;BASSE-NORMANDIE
201225;3;0;0;0;0;0;0;26;BOURGOGNE
201225;3;828;0;2374;25;0;73;53;BRETAGNE
201225;3;0;0;0;0;0;0;24;CENTRE
201225;3;0;0;0;0;0;0;21;CHAMPAGNE-ARDENNE
201225;3;28;0;74;9;0;24;94;CORSE
201225;3;99;0;321;8;0;26;43;FRANCHE-COMTE
201225;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
201225;3;788;0;2623;30;0;100;91;LANGUEDOC-ROUSSILLON
201225;3;0;0;0;0;0;0;74;LIMOUSIN
201225;3;0;0;0;0;0;0;41;LORRAINE
201225;3;0;0;0;0;0;0;73;MIDI-PYRENEES
201225;3;0;0;0;0;0;0;31;NORD-PAS-DE-CALAIS
201225;3;0;0;0;0;0;0;52;PAYS-DE-LA-LOIRE
201225;3;0;0;0;0;0;0;22;PICARDIE
201225;3;0;0;0;0;0;0;54;POITOU-CHARENTES
201225;3;612;0;1987;12;0;40;93;PROVENCE-ALPES-COTE-D-AZUR
201225;3;187;0;669;2;0;6;11;ILE-DE-FRANCE
201225;3;0;0;0;0;0;0;82;RHONE-ALPES
201225;3;-;;;-;;;0;OUTRE-MER
201224;3;57;0;329;3;0;18;42;ALSACE
201224;3;0;0;0;0;0;0;72;AQUITAINE
201224;3;40;0;142;3;0;10;83;AUVERGNE
201224;3;0;0;0;0;0;0;25;BASSE-NORMANDIE
201224;3;1394;0;3326;83;0;197;26;BOURGOGNE
201224;3;2439;269;4609;75;8;142;53;BRETAGNE
201224;3;567;0;1248;22;0;48;24;CENTRE
201224;3;0;0;0;0;0;0;21;CHAMPAGNE-ARDENNE
201224;3;14;0;57;5;0;19;94;CORSE
201224;3;0;0;0;0;0;0;43;FRANCHE-COMTE
201224;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
201224;3;0;0;0;0;0;0;91;LANGUEDOC-ROUSSILLON
201224;3;127;0;479;17;0;63;74;LIMOUSIN
201224;3;0;0;0;0;0;0;41;LORRAINE
201224;3;247;0;703;8;0;24;73;MIDI-PYRENEES
201224;3;0;0;0;0;0;0;31;NORD-PAS-DE-CALAIS
201224;3;0;0;0;0;0;0;52;PAYS-DE-LA-LOIRE
201224;3;0;0;0;0;0;0;22;PICARDIE
201224;3;0;0;0;0;0;0;54;POITOU-CHARENTES
201224;3;278;0;1011;6;0;21;93;PROVENCE-ALPES-COTE-D-AZUR
201224;3;54;0;312;0;0;2;11;ILE-DE-FRANCE
201224;3;971;0;2594;15;0;41;82;RHONE-ALPES
201224;3;-;;;-;;;0;OUTRE-MER
201223;3;0;0;0;0;0;0;42;ALSACE
201223;3;0;0;0;0;0;0;72;AQUITAINE
201223;3;31;0;117;2;0;8;83;AUVERGNE
201223;3;0;0;0;0;0;0;25;BASSE-NORMANDIE
201223;3;0;0;0;0;0;0;26;BOURGOGNE
201223;3;53;0;199;2;0;7;53;BRETAGNE
201223;3;85;0;395;3;0;15;24;CENTRE
201223;3;0;0;0;0;0;0;21;CHAMPAGNE-ARDENNE
201223;3;0;0;0;0;0;0;94;CORSE
201223;3;0;0;0;0;0;0;43;FRANCHE-COMTE
201223;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
201223;3;0;0;0;0;0;0;91;LANGUEDOC-ROUSSILLON
201223;3;186;0;607;24;0;79;74;LIMOUSIN
201223;3;0;0;0;0;0;0;41;LORRAINE
201223;3;580;0;1250;20;0;43;73;MIDI-PYRENEES
201223;3;0;0;0;0;0;0;31;NORD-PAS-DE-CALAIS
201223;3;0;0;0;0;0;0;52;PAYS-DE-LA-LOIRE
201223;3;0;0;0;0;0;0;22;PICARDIE
201223;3;0;0;0;0;0;0;54;POITOU-CHARENTES
201223;3;56;0;245;1;0;5;93;PROVENCE-ALPES-COTE-D-AZUR
201223;3;0;0;0;0;0;0;11;ILE-DE-FRANCE
201223;3;649;0;1434;10;0;23;82;RHONE-ALPES
201223;3;-;;;-;;;0;OUTRE-MER
201222;3;0;0;0;0;0;0;42;ALSACE
201222;3;0;0;0;0;0;0;72;AQUITAINE
201222;3;36;0;129;3;0;10;83;AUVERGNE
201222;3;0;0;0;0;0;0;25;BASSE-NORMANDIE
201222;3;1045;0;3094;62;0;183;26;BOURGOGNE
201222;3;1378;0;2940;42;0;90;53;BRETAGNE
201222;3;496;0;1058;19;0;41;24;CENTRE
201222;3;0;0;0;0;0;0;21;CHAMPAGNE-ARDENNE
201222;3;0;0;0;0;0;0;94;CORSE
201222;3;0;0;0;0;0;0;43;FRANCHE-COMTE
201222;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
201222;3;1966;0;4191;75;0;159;91;LANGUEDOC-ROUSSILLON
201222;3;177;0;577;23;0;75;74;LIMOUSIN
201222;3;0;0;0;0;0;0;41;LORRAINE
201222;3;644;0;1373;22;0;47;73;MIDI-PYRENEES
201222;3;0;0;0;0;0;0;31;NORD-PAS-DE-CALAIS
201222;3;0;0;0;0;0;0;52;PAYS-DE-LA-LOIRE
201222;3;0;0;0;0;0;0;22;PICARDIE
201222;3;0;0;0;0;0;0;54;POITOU-CHARENTES
201222;3;0;0;0;0;0;0;93;PROVENCE-ALPES-COTE-D-AZUR
201222;3;77;0;268;1;0;3;11;ILE-DE-FRANCE
201222;3;29;0;104;0;0;1;82;RHONE-ALPES
201222;3;-;;;-;;;0;OUTRE-MER
201221;3;0;0;0;0;0;0;42;ALSACE
201221;3;0;0;0;0;0;0;72;AQUITAINE
201221;3;44;0;155;3;0;11;83;AUVERGNE
201221;3;0;0;0;0;0;0;25;BASSE-NORMANDIE
201221;3;0;0;0;0;0;0;26;BOURGOGNE
201221;3;741;0;1872;23;0;58;53;BRETAGNE
201221;3;25;0;162;1;0;6;24;CENTRE
201221;3;0;0;0;0;0;0;21;CHAMPAGNE-ARDENNE
201221;3;0;0;0;0;0;0;94;CORSE
201221;3;140;0;476;12;0;40;43;FRANCHE-COMTE
201221;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
201221;3;0;0;0;0;0;0;91;LANGUEDOC-ROUSSILLON
201221;3;0;0;0;0;0;0;74;LIMOUSIN
201221;3;0;0;0;0;0;0;41;LORRAINE
201221;3;656;0;1453;22;0;49;73;MIDI-PYRENEES
201221;3;0;0;0;0;0;0;31;NORD-PAS-DE-CALAIS
201221;3;364;0;1144;10;0;32;52;PAYS-DE-LA-LOIRE
201221;3;0;0;0;0;0;0;22;PICARDIE
201221;3;0;0;0;0;0;0;54;POITOU-CHARENTES
201221;3;0;0;0;0;0;0;93;PROVENCE-ALPES-COTE-D-AZUR
201221;3;56;0;236;0;0;2;11;ILE-DE-FRANCE
201221;3;833;0;2330;13;0;37;82;RHONE-ALPES
201221;3;-;;;-;;;0;OUTRE-MER
201220;3;0;0;0;0;0;0;42;ALSACE
201220;3;0;0;0;0;0;0;72;AQUITAINE
201220;3;60;0;190;4;0;13;83;AUVERGNE
201220;3;0;0;0;0;0;0;25;BASSE-NORMANDIE
201220;3;0;0;0;0;0;0;26;BOURGOGNE
201220;3;2193;222;4164;67;6;128;53;BRETAGNE
201220;3;172;0;533;7;0;21;24;CENTRE
201220;3;0;0;0;0;0;0;21;CHAMPAGNE-ARDENNE
201220;3;21;0;62;7;0;20;94;CORSE
201220;3;581;0;1387;48;0;115;43;FRANCHE-COMTE
201220;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
201220;3;0;0;0;0;0;0;91;LANGUEDOC-ROUSSILLON
201220;3;0;0;0;0;0;0;74;LIMOUSIN
201220;3;0;0;0;0;0;0;41;LORRAINE
201220;3;195;0;641;7;0;22;73;MIDI-PYRENEES
201220;3;0;0;0;0;0;0;31;NORD-PAS-DE-CALAIS
201220;3;61;0;352;2;0;10;52;PAYS-DE-LA-LOIRE
201220;3;0;0;0;0;0;0;22;PICARDIE
201220;3;0;0;0;0;0;0;54;POITOU-CHARENTES
201220;3;0;0;0;0;0;0;93;PROVENCE-ALPES-COTE-D-AZUR
201220;3;0;0;0;0;0;0;11;ILE-DE-FRANCE
201220;3;22;0;85;0;0;1;82;RHONE-ALPES
201220;3;-;;;-;;;0;OUTRE-MER
201219;3;0;0;0;0;0;0;42;ALSACE
201219;3;0;0;0;0;0;0;72;AQUITAINE
201219;3;88;0;301;6;0;21;83;AUVERGNE
201219;3;0;0;0;0;0;0;25;BASSE-NORMANDIE
201219;3;0;0;0;0;0;0;26;BOURGOGNE
201219;3;1939;10;3868;60;1;119;53;BRETAGNE
201219;3;485;0;1158;19;0;45;24;CENTRE
201219;3;0;0;0;0;0;0;21;CHAMPAGNE-ARDENNE
201219;3;0;0;0;0;0;0;94;CORSE
201219;3;105;0;461;9;0;39;43;FRANCHE-COMTE
201219;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
201219;3;0;0;0;0;0;0;91;LANGUEDOC-ROUSSILLON
201219;3;214;0;588;28;0;77;74;LIMOUSIN
201219;3;0;0;0;0;0;0;41;LORRAINE
201219;3;160;0;545;5;0;18;73;MIDI-PYRENEES
201219;3;0;0;0;0;0;0;31;NORD-PAS-DE-CALAIS
201219;3;0;0;0;0;0;0;52;PAYS-DE-LA-LOIRE
201219;3;0;0;0;0;0;0;22;PICARDIE
201219;3;0;0;0;0;0;0;54;POITOU-CHARENTES
201219;3;0;0;0;0;0;0;93;PROVENCE-ALPES-COTE-D-AZUR
201219;3;0;0;0;0;0;0;11;ILE-DE-FRANCE
201219;3;86;0;222;1;0;3;82;RHONE-ALPES
201219;3;-;;;-;;;0;OUTRE-MER
201218;3;0;0;0;0;0;0;42;ALSACE
201218;3;0;0;0;0;0;0;72;AQUITAINE
201218;3;168;0;580;12;0;42;83;AUVERGNE
201218;3;0;0;0;0;0;0;25;BASSE-NORMANDIE
201218;3;0;0;0;0;0;0;26;BOURGOGNE
201218;3;448;0;1109;14;0;34;53;BRETAGNE
201218;3;0;0;0;0;0;0;24;CENTRE
201218;3;0;0;0;0;0;0;21;CHAMPAGNE-ARDENNE
201218;3;0;0;0;0;0;0;94;CORSE
201218;3;0;0;0;0;0;0;43;FRANCHE-COMTE
201218;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
201218;3;0;0;0;0;0;0;91;LANGUEDOC-ROUSSILLON
201218;3;214;0;530;28;0;69;74;LIMOUSIN
201218;3;0;0;0;0;0;0;41;LORRAINE
201218;3;0;0;0;0;0;0;73;MIDI-PYRENEES
201218;3;0;0;0;0;0;0;31;NORD-PAS-DE-CALAIS
201218;3;0;0;0;0;0;0;52;PAYS-DE-LA-LOIRE
201218;3;0;0;0;0;0;0;22;PICARDIE
201218;3;70;0;506;4;0;28;54;POITOU-CHARENTES
201218;3;0;0;0;0;0;0;93;PROVENCE-ALPES-COTE-D-AZUR
201218;3;460;0;1361;4;0;12;11;ILE-DE-FRANCE
201218;3;359;0;1090;6;0;18;82;RHONE-ALPES
201218;3;-;;;-;;;0;OUTRE-MER
201217;3;0;0;0;0;0;0;42;ALSACE
201217;3;865;0;2560;26;0;78;72;AQUITAINE
201217;3;129;0;455;9;0;33;83;AUVERGNE
201217;3;49;0;195;3;0;13;25;BASSE-NORMANDIE
201217;3;0;0;0;0;0;0;26;BOURGOGNE
201217;3;801;0;1860;25;0;58;53;BRETAGNE
201217;3;411;0;961;16;0;37;24;CENTRE
201217;3;313;0;926;23;0;68;21;CHAMPAGNE-ARDENNE
201217;3;10;0;43;3;0;14;94;CORSE
201217;3;0;0;0;0;0;0;43;FRANCHE-COMTE
201217;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
201217;3;0;0;0;0;0;0;91;LANGUEDOC-ROUSSILLON
201217;3;67;0;314;9;0;41;74;LIMOUSIN
201217;3;0;0;0;0;0;0;41;LORRAINE
201217;3;0;0;0;0;0;0;73;MIDI-PYRENEES
201217;3;0;0;0;0;0;0;31;NORD-PAS-DE-CALAIS
201217;3;0;0;0;0;0;0;52;PAYS-DE-LA-LOIRE
201217;3;0;0;0;0;0;0;22;PICARDIE
201217;3;492;0;1645;27;0;91;54;POITOU-CHARENTES
201217;3;1249;0;3555;25;0;71;93;PROVENCE-ALPES-COTE-D-AZUR
201217;3;169;0;465;1;0;4;11;ILE-DE-FRANCE
201217;3;863;0;1780;14;0;29;82;RHONE-ALPES
201217;3;-;;;-;;;0;OUTRE-MER
201216;3;308;0;911;16;0;48;42;ALSACE
201216;3;0;0;0;0;0;0;72;AQUITAINE
201216;3;276;0;751;20;0;54;83;AUVERGNE
201216;3;65;0;233;4;0;15;25;BASSE-NORMANDIE
201216;3;0;0;0;0;0;0;26;BOURGOGNE
201216;3;1626;0;3484;50;0;107;53;BRETAGNE
201216;3;722;0;1541;28;0;59;24;CENTRE
201216;3;276;0;817;20;0;59;21;CHAMPAGNE-ARDENNE
201216;3;20;0;69;6;0;22;94;CORSE
201216;3;1082;0;2855;90;0;238;43;FRANCHE-COMTE
201216;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
201216;3;0;0;0;0;0;0;91;LANGUEDOC-ROUSSILLON
201216;3;404;0;1009;53;0;132;74;LIMOUSIN
201216;3;0;0;0;0;0;0;41;LORRAINE
201216;3;64;0;314;2;0;11;73;MIDI-PYRENEES
201216;3;964;0;3635;24;0;89;31;NORD-PAS-DE-CALAIS
201216;3;312;0;923;9;0;26;52;PAYS-DE-LA-LOIRE
201216;3;0;0;0;0;0;0;22;PICARDIE
201216;3;898;0;2430;50;0;135;54;POITOU-CHARENTES
201216;3;876;0;2225;18;0;45;93;PROVENCE-ALPES-COTE-D-AZUR
201216;3;557;0;1187;5;0;10;11;ILE-DE-FRANCE
201216;3;959;195;1723;15;3;27;82;RHONE-ALPES
201216;3;-;;;-;;;0;OUTRE-MER
201215;3;3383;1075;5691;181;58;304;42;ALSACE
201215;3;0;0;0;0;0;0;72;AQUITAINE
201215;3;1302;123;2481;94;9;179;83;AUVERGNE
201215;3;77;0;260;5;0;17;25;BASSE-NORMANDIE
201215;3;0;0;0;0;0;0;26;BOURGOGNE
201215;3;3390;1224;5556;104;37;171;53;BRETAGNE
201215;3;197;0;670;8;0;26;24;CENTRE
201215;3;621;0;1432;45;0;104;21;CHAMPAGNE-ARDENNE
201215;3;0;0;0;0;0;0;94;CORSE
201215;3;540;0;1474;45;0;123;43;FRANCHE-COMTE
201215;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
201215;3;0;0;0;0;0;0;91;LANGUEDOC-ROUSSILLON
201215;3;129;0;412;17;0;54;74;LIMOUSIN
201215;3;656;0;1941;27;0;81;41;LORRAINE
201215;3;709;0;1934;24;0;66;73;MIDI-PYRENEES
201215;3;1824;0;4920;45;0;121;31;NORD-PAS-DE-CALAIS
201215;3;578;0;1410;16;0;39;52;PAYS-DE-LA-LOIRE
201215;3;0;0;0;0;0;0;22;PICARDIE
201215;3;272;0;856;15;0;47;54;POITOU-CHARENTES
201215;3;606;0;1878;12;0;38;93;PROVENCE-ALPES-COTE-D-AZUR
201215;3;1333;0;2812;11;0;24;11;ILE-DE-FRANCE
201215;3;928;154;1702;15;3;27;82;RHONE-ALPES
201215;3;-;;;-;;;0;OUTRE-MER
201214;3;1093;0;2346;58;0;125;42;ALSACE
201214;3;874;0;2588;27;0;80;72;AQUITAINE
201214;3;2410;964;3856;174;70;278;83;AUVERGNE
201214;3;150;0;405;10;0;27;25;BASSE-NORMANDIE
201214;3;209;0;1505;12;0;89;26;BOURGOGNE
201214;3;4891;2742;7040;151;85;217;53;BRETAGNE
201214;3;2332;0;5673;90;0;218;24;CENTRE
201214;3;1367;360;2374;99;26;172;21;CHAMPAGNE-ARDENNE
201214;3;87;0;247;28;0;80;94;CORSE
201214;3;77;0;360;6;0;30;43;FRANCHE-COMTE
201214;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
201214;3;1125;0;2808;43;0;107;91;LANGUEDOC-ROUSSILLON
201214;3;776;0;1848;102;0;243;74;LIMOUSIN
201214;3;2336;0;6643;97;0;276;41;LORRAINE
201214;3;1408;0;2889;48;0;99;73;MIDI-PYRENEES
201214;3;3923;0;8367;96;0;205;31;NORD-PAS-DE-CALAIS
201214;3;2660;764;4556;74;22;126;52;PAYS-DE-LA-LOIRE
201214;3;0;0;0;0;0;0;22;PICARDIE
201214;3;186;0;669;10;0;37;54;POITOU-CHARENTES
201214;3;829;0;2285;17;0;46;93;PROVENCE-ALPES-COTE-D-AZUR
201214;3;4232;620;7844;36;5;67;11;ILE-DE-FRANCE
201214;3;2131;682;3580;34;11;57;82;RHONE-ALPES
201214;3;-;;;-;;;0;OUTRE-MER
201213;3;1044;0;2816;56;0;151;42;ALSACE
201213;3;26;0;198;1;0;6;72;AQUITAINE
201213;3;3679;2139;5219;266;155;377;83;AUVERGNE
201213;3;68;0;240;4;0;15;25;BASSE-NORMANDIE
201213;3;209;0;699;12;0;41;26;BOURGOGNE
201213;3;5281;3151;7411;163;97;229;53;BRETAGNE
201213;3;1225;321;2129;47;12;82;24;CENTRE
201213;3;1414;548;2280;103;40;166;21;CHAMPAGNE-ARDENNE
201213;3;147;0;312;48;0;102;94;CORSE
201213;3;1155;250;2060;96;21;171;43;FRANCHE-COMTE
201213;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
201213;3;2205;186;4224;84;7;161;91;LANGUEDOC-ROUSSILLON
201213;3;1133;241;2025;149;32;266;74;LIMOUSIN
201213;3;1674;270;3078;70;12;128;41;LORRAINE
201213;3;1604;0;3345;55;0;115;73;MIDI-PYRENEES
201213;3;11006;3419;18593;269;84;454;31;NORD-PAS-DE-CALAIS
201213;3;1983;393;3573;55;11;99;52;PAYS-DE-LA-LOIRE
201213;3;440;0;1757;23;0;90;22;PICARDIE
201213;3;2179;320;4038;121;18;224;54;POITOU-CHARENTES
201213;3;1350;0;2906;27;0;58;93;PROVENCE-ALPES-COTE-D-AZUR
201213;3;5866;2647;9085;50;23;77;11;ILE-DE-FRANCE
201213;3;4532;2575;6489;72;41;103;82;RHONE-ALPES
201213;3;-;;;-;;;0;OUTRE-MER
201212;3;1091;0;2323;58;0;124;42;ALSACE
201212;3;3161;761;5561;97;23;171;72;AQUITAINE
201212;3;3975;2705;5245;287;195;379;83;AUVERGNE
201212;3;91;0;372;6;0;25;25;BASSE-NORMANDIE
201212;3;434;0;1140;26;0;68;26;BOURGOGNE
201212;3;10242;7208;13276;315;222;408;53;BRETAGNE
201212;3;1286;330;2242;49;12;86;24;CENTRE
201212;3;6340;968;11712;461;71;851;21;CHAMPAGNE-ARDENNE
201212;3;530;202;858;172;65;279;94;CORSE
201212;3;1258;332;2184;105;28;182;43;FRANCHE-COMTE
201212;3;119;0;375;6;0;20;23;HAUTE-NORMANDIE
201212;3;2184;372;3996;83;14;152;91;LANGUEDOC-ROUSSILLON
201212;3;436;0;1030;57;0;135;74;LIMOUSIN
201212;3;1482;256;2708;62;11;113;41;LORRAINE
201212;3;2784;0;5804;95;0;198;73;MIDI-PYRENEES
201212;3;10188;2857;17519;249;70;428;31;NORD-PAS-DE-CALAIS
201212;3;1629;109;3149;45;3;87;52;PAYS-DE-LA-LOIRE
201212;3;440;0;1303;23;0;67;22;PICARDIE
201212;3;4830;2038;7622;267;113;421;54;POITOU-CHARENTES
201212;3;1574;109;3039;32;3;61;93;PROVENCE-ALPES-COTE-D-AZUR
201212;3;6137;3455;8819;52;29;75;11;ILE-DE-FRANCE
201212;3;8700;5607;11793;139;90;188;82;RHONE-ALPES
201212;3;-;;;-;;;0;OUTRE-MER
201211;3;1455;0;3054;78;0;164;42;ALSACE
201211;3;5902;2781;9023;181;85;277;72;AQUITAINE
201211;3;5746;4345;7147;415;314;516;83;AUVERGNE
201211;3;429;0;968;28;0;64;25;BASSE-NORMANDIE
201211;3;822;0;1794;49;0;107;26;BOURGOGNE
201211;3;8913;6175;11651;274;190;358;53;BRETAGNE
201211;3;3930;2238;5622;151;86;216;24;CENTRE
201211;3;2151;1037;3265;156;75;237;21;CHAMPAGNE-ARDENNE
201211;3;803;330;1276;261;107;415;94;CORSE
201211;3;748;38;1458;62;3;121;43;FRANCHE-COMTE
201211;3;310;0;723;17;0;39;23;HAUTE-NORMANDIE
201211;3;3960;1710;6210;150;65;235;91;LANGUEDOC-ROUSSILLON
201211;3;1736;661;2811;228;87;369;74;LIMOUSIN
201211;3;2491;865;4117;104;36;172;41;LORRAINE
201211;3;4251;1757;6745;146;61;231;73;MIDI-PYRENEES
201211;3;8426;1757;15095;206;43;369;31;NORD-PAS-DE-CALAIS
201211;3;7119;3794;10444;197;105;289;52;PAYS-DE-LA-LOIRE
201211;3;1532;7;3057;78;0;156;22;PICARDIE
201211;3;5098;1732;8464;282;96;468;54;POITOU-CHARENTES
201211;3;5784;2445;9123;116;49;183;93;PROVENCE-ALPES-COTE-D-AZUR
201211;3;15962;9110;22814;135;77;193;11;ILE-DE-FRANCE
201211;3;14148;10634;17662;226;170;282;82;RHONE-ALPES
201211;3;-;;;-;;;0;OUTRE-MER
201210;3;3408;1402;5414;182;75;289;42;ALSACE
201210;3;6787;3210;10364;208;98;318;72;AQUITAINE
201210;3;11219;9007;13431;811;651;971;83;AUVERGNE
201210;3;778;195;1361;51;12;90;25;BASSE-NORMANDIE
201210;3;2884;0;6081;171;0;360;26;BOURGOGNE
201210;3;9182;6311;12053;283;195;371;53;BRETAGNE
201210;3;5796;3690;7902;223;142;304;24;CENTRE
201210;3;4071;1717;6425;296;125;467;21;CHAMPAGNE-ARDENNE
201210;3;815;357;1273;265;116;414;94;CORSE
201210;3;2225;932;3518;185;77;293;43;FRANCHE-COMTE
201210;3;2580;0;5702;138;0;305;23;HAUTE-NORMANDIE
201210;3;4322;1922;6722;164;73;255;91;LANGUEDOC-ROUSSILLON
201210;3;2642;1006;4278;346;131;561;74;LIMOUSIN
201210;3;2460;1013;3907;102;42;162;41;LORRAINE
201210;3;8749;5361;12137;300;184;416;73;MIDI-PYRENEES
201210;3;16686;7894;25478;408;193;623;31;NORD-PAS-DE-CALAIS
201210;3;7918;4416;11420;219;122;316;52;PAYS-DE-LA-LOIRE
201210;3;3466;1115;5817;177;57;297;22;PICARDIE
201210;3;6866;2756;10976;380;153;607;54;POITOU-CHARENTES
201210;3;11150;5816;16484;225;118;332;93;PROVENCE-ALPES-COTE-D-AZUR
201210;3;16045;10704;21386;136;91;181;11;ILE-DE-FRANCE
201210;3;17743;14121;21365;283;225;341;82;RHONE-ALPES
201210;3;-;;;-;;;0;OUTRE-MER
201209;3;8301;4571;12031;444;245;643;42;ALSACE
201209;3;7893;1217;14569;242;37;447;72;AQUITAINE
201209;3;9968;7952;11984;720;574;866;83;AUVERGNE
201209;3;566;69;1063;37;4;70;25;BASSE-NORMANDIE
201209;3;3883;0;8593;230;0;509;26;BOURGOGNE
201209;3;7782;5280;10284;239;162;316;53;BRETAGNE
201209;3;10511;7705;13317;404;296;512;24;CENTRE
201209;3;8862;6277;11447;644;456;832;21;CHAMPAGNE-ARDENNE
201209;3;402;181;623;130;58;202;94;CORSE
201209;3;2119;922;3316;177;77;277;43;FRANCHE-COMTE
201209;3;5738;1124;10352;307;60;554;23;HAUTE-NORMANDIE
201209;3;6611;3115;10107;251;118;384;91;LANGUEDOC-ROUSSILLON
201209;3;4567;2818;6316;599;370;828;74;LIMOUSIN
201209;3;3472;1722;5222;145;72;218;41;LORRAINE
201209;3;7932;4584;11280;272;157;387;73;MIDI-PYRENEES
201209;3;18062;11234;24890;441;274;608;31;NORD-PAS-DE-CALAIS
201209;3;3809;1368;6250;105;37;173;52;PAYS-DE-LA-LOIRE
201209;3;5646;2795;8497;289;143;435;22;PICARDIE
201209;3;4456;951;7961;247;53;441;54;POITOU-CHARENTES
201209;3;17824;12273;23375;359;247;471;93;PROVENCE-ALPES-COTE-D-AZUR
201209;3;24884;18082;31686;211;153;269;11;ILE-DE-FRANCE
201209;3;24353;20156;28550;389;322;456;82;RHONE-ALPES
201209;3;-;;;-;;;0;OUTRE-MER
201208;3;10007;6296;13718;535;337;733;42;ALSACE
201208;3;8196;4024;12368;251;123;379;72;AQUITAINE
201208;3;8361;6484;10238;604;468;740;83;AUVERGNE
201208;3;459;12;906;30;0;60;25;BASSE-NORMANDIE
201208;3;5171;2278;8064;306;135;477;26;BOURGOGNE
201208;3;7945;5211;10679;244;160;328;53;BRETAGNE
201208;3;14457;11024;17890;556;424;688;24;CENTRE
201208;3;8421;6150;10692;612;447;777;21;CHAMPAGNE-ARDENNE
201208;3;1040;428;1652;338;139;537;94;CORSE
201208;3;6952;4345;9559;579;362;796;43;FRANCHE-COMTE
201208;3;6924;2046;11802;371;110;632;23;HAUTE-NORMANDIE
201208;3;22472;16153;28791;852;612;1092;91;LANGUEDOC-ROUSSILLON
201208;3;6879;4575;9183;902;600;1204;74;LIMOUSIN
201208;3;2699;1234;4164;112;51;173;41;LORRAINE
201208;3;9014;5246;12782;309;180;438;73;MIDI-PYRENEES
201208;3;33716;22854;44578;824;559;1089;31;NORD-PAS-DE-CALAIS
201208;3;1874;377;3371;52;11;93;52;PAYS-DE-LA-LOIRE
201208;3;1293;90;2496;66;4;128;22;PICARDIE
201208;3;4621;1088;8154;256;61;451;54;POITOU-CHARENTES
201208;3;26534;20423;32645;534;411;657;93;PROVENCE-ALPES-COTE-D-AZUR
201208;3;38562;29591;47533;327;251;403;11;ILE-DE-FRANCE
201208;3;25353;21119;29587;405;337;473;82;RHONE-ALPES
201208;3;-;;;-;;;0;OUTRE-MER
201207;3;5011;2538;7484;268;136;400;42;ALSACE
